Title,Price sale,Price origin,url,Loại card đồ họa,Dung lượng RAM,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Hệ điều hành,Cổng giao tiếp,Loại RAM,Số khe ram,Pin,Độ phân giải màn hình,Socket.690.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/macbook-air-m3-13-inch-2024.html,GPU 8 Lõi,8GB,256GB SSD,13.6 inches,True Tone,MacOS,Cổng sạc MagSafe 3Hai cổng Thunderbolt / USB 4
Laptop Asus Zenbook UX425EA BM069T,,,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-bm069t.html,Intel Iris Xe Graphics,8GB,512 GB SSD NVMe PCIe,14 inches,Chống chói Anti Glare  Tấm nền IPS  LED Backlit,Windows 10 Home SL,1 x USB 3.2  2 x Thunderbolt 4 USB-C  HDMI,LPDDR4X (On board),,4-cell Li-ion,1920 x 1080 pixels (FullHD),
Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 1TB) | Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/mac-mini-m2-2023-16gb-1tb.html,10 nhận GPU16 nhân Neural Engine,16GB,1TB SSD,,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng ThunderboltXuất hình ảnh 4K qua cổng HDMI,,"Jack 3.5mm, cổng HDMI, 2 cổng USB-A, Cổng Ethernet",16GB,,,,
Laptop ASUS Gaming ROG Strix G531GT-AL030T,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g531gt-al030t.html,NVIDIA GeForce GTX 1650 4GB GDDR5 + Intel UHD Graphics 630,8GB,1TB HDD - 256GB SSD ,15.6 inches,"15.6"" FHD (1920 x 1080) IPS, Wide View, Narrow Bezel",Windows 10 Home SL,"3x USB 3.1, HDMI, RJ-45",DDR4,2 khe (Hỗ trợ tối đa 32GB),3 Cell 48WHr,1920 x 1080 pixels (FullHD),
Laptop ASUS Gaming ROG Strix G512-IAL013T,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-ihn281t.html,Geforce GTX 1650Ti 4GB,,"512GB SSD NVMe M.2 PCIe Gen 3 x 2, 1 slot SSD NVMe M.2 PCIe Gen3 X4 hoặc M.2 SATA III",15.6 inches,"15.6' FHD (1920×1080) IPS, 3ms",Windows 10 Home SL,1 x 3.5mm Audio Jack  1 x HDMI 2.0  1 x Type C USB 3.2 (GEN2) support DP function  1x RJ45 3 x Type A USB 3.2 (GEN1),,,3 cell /48WHrs - 3S1P,1920 x 1080 pixels (FullHD),
Laptop ASUS ExpertBook B1 B1402CVA-NK0062W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0062w.html,,,,,,,,,,,,
Laptop Gigabyte G5 KF5-53VN383SH,,,https://cellphones.com.vn/laptop-gigabyte-g5-kf5-53vn383sh.html,NVIDIA Geforce RTX 4060 6GB GDDR6,8GB,512GB SSD PCIe Gen4x4 Slot (1 khe PCIe 3.0),15.6 inches,,Windows 11 Home,1x USB 2.0 (Type-A) 1x USB3.2 Gen1 (Type-A) 2x USB3.2 Gen2 (Type-C) 1x Mini DisplayPort 1.4 1x Cổng ra HDMI I (with HDCP) 1x Audio combo jack 1x Microphone jack 1x Đầu đọc thẻ SD,DDR5 4800Mhz,2 khe (Nâng cấp tối đa 64GB),54WHrs,1920 x 1080 pixels (FullHD),
Laptop Lenovo Ideapad 3 14ITL6 82H4005QVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-i3-82h4005qvn.html,Integrated Intel UHD Graphics,8GB,256 GB SSD NVMe PCIe,14 inches,"60 Hz, 250 nits, Anti-glare LED-backlit",Windows 10 Home 64,1x power connector  1x card reader  1x USB 3.2 Gen 1  1x USB-C 3.2 Gen 1 (support data transfer only)  1x HDMI® 1.4b  1x headphone / microphone combo jack (3.5mm)  1x USB 2.0,DDR4 3200 MHz,,"2Cell, 38WH",1920 x 1080 pixels (FullHD),
Laptop Lenovo Thinkpad X1 Carbon gen 8,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-8.html,Intel UHD 620,16GB,512GB PCIe NVMe M.2SSD,14 inches,Độ sáng 400Nits Độ phủ màu 72% sRGBLED backlight,Windows 10,2 x USB 3.1 Gen 1 2 x USB 3.1 Type-C Gen 2 / Thunderbolt 3 (displayport) 1 x HDMI 1.4b 1 x jack cắm headphone / microphone Khe đọc thẻ MicroSD 1 x Đầu nối bên,LPDDR3 2133MHz,,51WHr Li-ion,1920 x 1080 pixels (FullHD),
Laptop Gigabyte G5 KE-52VN263SH,,,https://cellphones.com.vn/laptop-gigabyte-g5-ke-52vn263sh.html,NVIDIA GeForce RTX 3060 6GB GDDR6,8GB,512GB SSD M.2 PCIE G4x4,15.6 inches,IPS,Windows 11 Home,1x Thunderbolt™ 4 port (Type C)1x USB 3.2 Gen 2 ports (Type C)1x USB 3.2 Gen 1 port (Type A)1x USB 2.0 port (Type A)1x Mini DP 1.41x HDMI 2.1 (with HDCP)1x 2-in-1 Audio Jack (Headphone / Microphone)1x Microphone Jack1x RJ-4,DDR4 3200MHz,"2 khe, tối đa 64GB",4 Cell 54WHrs,1920 x 1080 pixels (FullHD),
Laptop Gigabyte G5 MD-51S1123SH,,,https://cellphones.com.vn/laptop-gigabyte-g5-md-51s1123sh.html,NVIDIA GeForce RTX 3050 Ti 4 GB  Intel UHD Graphics,16GB,SSD 512 GB NVMe PCIe,15.6 inches,Chống chói Anti Glare,Windows 11 ,1 x Card reader  1 x DC-in jack  1 x HDMI  1 x Jack 3.5 mm  1 x LAN  1 x Type C   1 x USB 2.0  2 x USB 3.2  1 x Mini DisplayPort,"16 GB, DDR4, 3200 MHz",,4 Cell 150 W,1920 x 1080 pixels (FullHD),
Laptop Lenovo Thinkpad T14 gen 3,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-t14-gen-3.html,Intel Iris Xe Graphics,16GB,2TB SSD PCIe Gen 4 (512 GB SSD NVMe PCIe Nâng cấp tối đa 2 TB),14 inches,Màn hình chống chói Độ sáng tối đa 300nits Độ phủ màu 45%,Windows 11,2 x Intel Thunderbolt 4 2 x USB-A 3.2 Thế hệ 1 1 x HDMI2.0b 1 x Combo tai nghe/mic 1 x RJ45 1 x Khe sim,DDR4 3200Mhz,,57Wh,1920 x 1200 pixels (WUXGA),
Laptop HP Elitebook 820 G3,,,https://cellphones.com.vn/laptop-hp-elitebook-820-g3.html,Intel HD Graphics 520,8GB,SSD 256GB,12.5 inches,HD Led,,1x USB 2.0 1x USB 3.0 1x Cổng eSATA 1 x Cổng VGA 1 x Cổng Display Port 1 x Jack cắm tai nghe,DDR3L 2133MHz,1 Thanh RAM 8GB,,1366 x 768 pixels,
Laptop ASUS TUF Gaming A15 FA507UV-LP090W,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507uv-lp090w.html,,,,,,,,,,,,
Laptop ASUS TUF Gaming F15 FX507VU-LP197W,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vu-lp197w.html,,,,,,,,,,,,
Laptop Vaio FE 15 VWNC51527-BL,,,https://cellphones.com.vn/laptop-vaio-fe-15-vwnc51527-bl.html,,,,,,,,,,,,
Laptop HP Gaming Victus 15-FB1022AX 94F19PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-15-fb1022ax-94f19pa.html,,,,,,,,,,,,
Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 1TB) | Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/mac-mini-m2-pro-32gb-1tb-2023.html,16 nhân GPU,32GB,1TB,,Xuất hình ảnh 6K 60hz qua cổng ThunderboltXuất hình ảnh 4K qua cổng HDMI,macOS,Thunderbolt 42 x USB‑A portsHDMIWi‑Fi 6ECổng 3.5mm,,,,,
Laptop Lenovo Legion Slim 5 16IRH8 82YA00BSVN,,,https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya00bsvn.html,,,,,,,,,,,,
Laptop Dell Latitude 3420,,,https://cellphones.com.vn/laptop-dell-latitude-3420.html,Intel Iris Xe Graphics,8GB, 256GB SSD M.2 NVMe,14 inches,,,"1x HDMI  1x USB Type C / DisplayPort  2x USB 3.2  1x USB 2.0  1x Micro SD card slot, Audio combo, LAN 1 Gb/s",DDR4 3200MHz,2 khe cắm (Hỗ trợ tối đa 32GB),3 cell 41 Wh,1366 x 768 pixels,
Laptop Acer Swift Go 14 AI SFG14-73-71ZX NX.KSLSV.002,,,https://cellphones.com.vn/laptop-acer-swift-go-14-ai-sfg14-73-71zx.html,,,,,,,,,,,,
Laptop HP Elitebook 840 G9,,,https://cellphones.com.vn/laptop-hp-elitebook-840-g9.html,Intel UHD Graphics,16GB,512 GB SSD NVMe PCIe,14 inches,45% NTSC Chống chói Anti Glare 250 nits, Windows 11 Pro,2 x Thunderbolt 4 with USB-C 1 x Jack tai nghe 3.5 mm 1 x HDMI 2 x SuperSpeed USB A  1 x Khe đọc thẻ nhớ,DDR5 2 khe,2 Thanh RAM hỗ trợ tối đa lên 64GB, 51 Wh 3-cell Li-ion,1920 x 1200 pixels (WUXGA),
Laptop Acer Aspire 3 A315-58-529V NX.ADDSV.00N,,,https://cellphones.com.vn/laptop-acer-aspire-3-a315-58-529v-nx-addsv-00n.html,Intel Iris Xe Graphics,8GB,256GB PCIe NVMe SSD (nâng cấp tối đa 2TB HDD và 1TBSSD PCIe NVMe),15.6 inches,Acer ComfyView LED LCD,Windows 11 Home,1x USB 3.1 Gen1  3x USB 2.0 DC-in jack for AC adapter 2x USB 3.2 Gen 1  1x HDMI 2.0 với HDCP ,DDR4 2400Mhz,2 khe nâng cấp tối đa 12GB,36.7Wh,1920 x 1080 pixels (FullHD),
Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0004VN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0004vn.html,Integrated Intel UHD Graphics,8GB,512GB M.2 2242 PCIe,14 inches,Độ sáng tối đa 300 nits Chống chói,Windows 11 Home ,2 x USB 3.2 thế hệ 1 1 x USB-C 3.2 Gen 1 1x HDMI 1x Giắc cắm tai nghe 1 x Đầu đọc thẻ 1 x Đầu nối nguồn,LPDDR5-4800,1 thanh RAM,47 Wh,1920 x 1080 pixels (FullHD),
Laptop ASUS ExpertBook B1 B1502CVA-NJ0175W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0175w.html,,,,,,,,,,,,
Laptop Dell Latitude E7450,,,https://cellphones.com.vn/laptop-dell-latitude-e7450.html,Intel HD Graphics 5500,4GB,SSD 120GB,14 inches,Tần số quét 60Hz,,"1x Jack headphone  1x HDMI, mDP 1x RJ-45 3x USB 3.0 1x Docking  1x uSIM",DDR3L SDRAM (1600 MHz),2 khe cắm SODIMM (Nâng cấp tối đa 16 GB),3 cell,1366 x 768 pixels,
Laptop ASUS ExpertBook B1 B1402CVA-NK0104W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0104w.html,,,,,,,,,,,,
Laptop Asus VivoBook 14 X1404VA-NK125W,,,https://cellphones.com.vn/laptop-asus-vivobook-14-x1404va-nk125w.html,Intel Iris Xe Graphics,8GB,"256GB M.2 NVMe PCIe 4.0 SSD (1 khe cắm, hỗ trợ M.2 2280 PCIe 4.0x4)",14 inches,Độ sáng tối đa 250nits HDR Độ phủ màu 45% NTSC Màn hình chống chói,Windows 11 Home,1x USB 3.2 Gen 1 Type-C 2x USB 3.2 Gen 1 Type-A 1x USB 2.0 Type-A 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in,"DDR4 3200MHz (1x SO-DIMM socket, up to 16GB SDRAM)",,"42WHrs, 3-cell Li-ion",1920 x 1080 pixels (FullHD),
Laptop Avita Liber V14,,,https://cellphones.com.vn/laptop-avita-liber-v14-ns14a9vnv561-ug8ab.html, AMD Radeon Graphics Vega 6,8GB,512GB SSD,14 inches,"LED Backlit, 220 nits, 45% NTSC, ",Windows 10,,"LPDDR4X, 3200 MHz",,3 Cell 42 W  ,1920 x 1080 pixels (FullHD),
Laptop HP Elitebook 840 G8,,,https://cellphones.com.vn/laptop-hp-elitebook-840-g8.html,Intel Iris Xe Graphics,16GB,SSD 512GB,14 inches,,Windows 10,2x USB 3.1 Type-C (Thunderbolt) 2x USB 3.1 Gen 1 1x Headphone/microphone combo 1x HDMI 1.4 1x AC power  1x Đầu đọc thẻ thông minh,DDR4,,53 Wh Lithium-Polymer,1920 x 1080 pixels (FullHD),
Laptop Lenovo Ideapad 1 15AMN7 82VG0022VN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-1-15amn7-82vg0022vn.html,AMD Radeon 610M Graphics,8GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe(Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),15.6 inches,Độ sáng 220nits  Màn hình chống chói,Windows 11 Home Single Language,1x USB 2.0  1x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (chỉ hỗ trợ truyền dữ liệu) 1x HDMI 1.4b 1x Đầu đọc thẻ 1x Headphone / microphone combo jack (3.5mm) 1x Đầu nối nguồn,LPDDR5-5500 Onboard ,,42Wh,1920 x 1080 pixels (FullHD),
Laptop Lenovo Ideapad Slim 5 Light 14ABR8 82XS0007VN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0007vn.html,AMD Radeon Graphics,8GB,SSD 512GB M.2 2242 PCIe 4.0x4 NVMe,14 inches,Độ phủ màu 100% sRGBChống chóiĐộ sáng tối đa 300nits,Windows 11 Home,2 x USB 3.2 Thế hệ 11 x USB-C 3.2 Gen 11 x HDMI 1.4b1 x Đầu đọc thẻ 1x1 x Giắc cắm kết hợp tai nghe,DDR4-3200 Onboard,,47Wh,1920 x 1080 pixels (FullHD),
Laptop ASUS Zenbook 14 OLED UX3405MA-PP475W,,,https://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp475w.html,,,,,,,,,,,,
Laptop ASUS ExpertBook B1 B1402CVA-NK0149W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0149w.html,,,,,,,,,,,,
Laptop Dell Latitude E5440,,,https://cellphones.com.vn/laptop-dell-latitude-e5440.html,Intel Graphics HD 4400,4GB,500 GB,14 inches,,Windows 8.1,1x USB  1x Đầu đọc thẻ SD 1x VGA 1x Mic In 1x RJ45 (LAN) 1x RJ11,,,,1366 x 768 pixels,
Laptop HP Probook 450 G9,,,https://cellphones.com.vn/laptop-hp-probook-450-g9.html,Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),8GB,512GB SSD NVMe PCIe,15.6 inches,Tấm nền IPSChống chói Anti Glare,Windows 11 Home SL ,USB Type-CJack tai nghe 3.5 mmHDMILAN (RJ45)3 x SuperSpeed USB A,DDR4 3200 MHz,1 khe 8 GB + 1 khe rời,"3-cell Li-ion, 51 Wh",1920 x 1080 pixels (FullHD),
Laptop Dell Vostro 5320 V3I7007W,,,https://cellphones.com.vn/laptop-dell-vostro-5320-v3i7007w.html, Intel Iris Xe Graphics,16GB," 512 GB, M.2, PCIe NVMe, SSD",13.3 inches,Anti-Glare 300 nits with ComfortView Plus,Windows 11,2 Thunderbolt 4.0  1 x USB 3.2 Gen 1 Type A  1 HDMI  1 Audio Jack,LPDDR5,,"4 Cell, 54WHr",2560 x 1600 pixel (2K),
Laptop Dell Alienware M16,,,https://cellphones.com.vn/laptop-dell-alienware-m16.html,"NVIDIA® GeForce RTX™ 4050, 6 GB GDDR6",16GB,"512GB, M.2, PCIe NVMe, SSD",16 inches,"16"" QHD+ (2560 x 1600) 165Hz, 3ms, ComfortView Plus, NVIDIA G-SYNC + DDS, 100% sRGB","Windows 11 Home, tiếng Anh, tiếng Pháp, tiếng Tây Ban Nha","2 Cổng Type-C (Khả năng Thunderbolt™ 4.0, USB 4 Gen 2, DisplayPort 1.4 và 15W Power Delivery (3A/5V))1 USB Type-A 3.2 Gen 11 HDMI 2.1 Cổng đầu ra1 Mini DisplayPort 1.41 Nguồn/DC -in port1 RJ-45 Ethernet Port1 USB 3.2 Gen 1 Type-A v",DDR5 4800 MHz,2 x khe 8GB,"6 Cell, 86 Wh",2560 x 1600 pixels (2K),
Laptop Gaming Acer Nitro 5 AN515-55-5923 NH.Q7NSV.004,,,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-55-5923.html,NVIDIA GeForce GTX 1650Ti 4GB GDDR6 + Intel UHD Graphics,8GB,SSD 512GB,15.6 inches,"IPS, 144 Hz, Acer ComfyView Anti-glare LED-backlit",Windows 10 Home,,"DDR4, 2933 MHz",,Lithium-ion,1920 x 1080 pixels (FullHD),
Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn.html,,,,,,,,,,,,
Laptop Asus Zenbook S 13 Oled UX5304VA-NQ126W,,,https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq126w.html,Intel Iris Xe Graphics,32GB,SSD 1TB GB M.2 NVMe PCIe 4.0,13.3 inches,Thời gian phản hồi 0.2ms Độ sáng tối đa 550nits HDR Độ phủ màu 100% DCI-P3 Trang bị 1 tỷ màu Màn hình chăm sóc mắt SGS Màn hình sáng bóng Giảm 70% ánh sáng xanh,Windows 11 Home,1 x USB 3.2 Gen 2 Type-A2 x Thunderbolt 41 x HDMI 2.1 TMDS1x Jack cắm tai nghe 3.5mm,LPDDR5 onboard,,63WHrs 4Cell,2880 x 1800 pixels,
Laptop HP Gaming Victus 16-E1105AX 7C0T0PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-e1105ax-7c0t0pa.html,NVIDIA GeForce RTX 3050Ti 4GB,16GB,512 GB PCIe NVMe TLC M.2 SSD,16.1 inches,Tần số quét 144 Hz  Màn hình chống chói  Độ sáng 250 nits  Độ phủ màu 45% NTSC,Windows 11 Home,,DDR5 4800MHz,2 x 8 GB,"4-cell, 70Wh Li-ion polymer",1920 x 1080 pixels (FullHD),
Laptop Lenovo Legion Slim 5 16IRH8 82YA00BTVN,,,https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya00btvn.html,"NVIDIA GeForce RTX 4050 6GB GDDR6, Boost Clock 2370MHz, TGP 100W",8GB,512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB),16 inches,Độ sáng 300nits  Màn hình chống chói  Độ phủ màu 100% sRGB G-SYNC  Hạn chế ánh sáng xanh,Windows 11 Home Single Language,"1x USB 3.2 Gen 2  1x USB 3.2 Gen 2 (Luôn bật) 1x USB-C 3.2 Gen 2 (Truyền dữ liệu, DisplayPort 1.4) 1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Sạc 140W, DisplayPort 1.4) 1x HDMI, up to 8K/30Hz 1x Đầu đọc thẻ 1x Ethernet (RJ-45) 1x Head",SO-DIMM DDR5-5200,2 khe DDR5 SO-DIMM (Nâng cấp tối đa 32GB),80Wh,2560 x 1600 (WQXGA),
Laptop HP Gaming Victus 16-E1102AX 7C139PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-e1102ax-7c139pa.html,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,16GB,512GB SSD M.2 PCIe Gen 4.0,16.1 inches,Tần số quét 144 Hz Viền siêu mỏng Màn hình chống chói Độ sáng 250 nits Độ phủ màu 45% NTSC,Windows 11 Home,3x USB 3.1 Gen1 Type-A  1x USB 3.1 Gen1 Type-C (DisplayPort 1.4) hỗ trợ sạc 1x HDMI 2.1 1x Đầu đọc thẻ Multi SD 1x Mic-in/ Headphone-out combo jack 1x RJ45,DDR5 4800MHz (up to 32GB),2x 8GB,70Wh,1920 x 1080 pixels (FullHD),
Laptop HP Envy 16-H0205TX 7C0T2PA,,,https://cellphones.com.vn/laptop-hp-envy-16-h0205tx-7c0t2pa.html,NVIDIA Geforce RTX 3060 6GB GDDR6  Intel Iris Xe Graphics,32GB,512GB SSD M.2 NVMe,16 inches,Màn hình gương,Windows 11 Home SL,1x HDMI  2x USB 3.2 2x Thunderbolt 4 1x Khe cắm thẻ nhớ micro SD 1x Audio combo,DDR5 4800MHz,2 khe,"6 cell 83 Wh , Pin liền",3840 x 2400 pixel (4K),
Laptop Lenovo Yoga Slim 7 Carbon 13IAP7 82U90044VN,,,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-carbon-13iap7-82u90044vn.html,Intel Iris Xe Graphics,16GB,512GB SSD M.2 2280 PCIe 4.0x4 NVMeCó thể tháo ra để nâng cấp tối đa 1TB,13.3 inches,Độ sáng 400nits  Anti-glare Tần số quét 90Hz Độ phủ màu 100% sRGB TÜV Low Blue Light Eyesafe Dolby Vision,Windows 11 Home 64 Single Language,"1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4) 1x Thunderbolt 4 / USB4 40Gbps (Truyền dữ liệu, Power Delivery 3.0, DisplayPort 1.4)",16GB Onboard LPDDR5 4800MHz,,50Wh,2560 x 1600 pixels (2K),
Laptop ASUS ExpertBook B1 B1402CVA-NK0177W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0177w.html,,,,,,,,,,,,
Laptop ASUS ExpertBook B1 B1402CVA-NK0176W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w.html,,,,,,,,,,,,
Laptop Dell Latitude 5420,,,https://cellphones.com.vn/laptop-dell-latitude-5420.html,Intel Iris Xe Graphics,8GB,256GB M.2 PCIe NVMe Class 40 SSD,14 inches,Màn hình chống chói,Windows 10 Pro,1x Cổng âm thanh đa năng  1x HDMI 2.0 1x Khe cắm thẻ nhớ microSD 1x Wedge-shaped lock slot 2x Thunderbolt 4 ports với DisplayPort Alt Mode/USB4/Power Delivery 2x USB 3.2 (Gen 1),DDR4 3200Mhz,,"4 Cell, 63.3 Whr",1920 x 1080 pixels (FullHD),
Macbook Pro 14 inch M3 Pro 18GB - 512GB | Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-18gb-512gb-sac-96w.html,,,,,,,,,,,,
Laptop Vaio FE 14 VWNC71429-BK,,,https://cellphones.com.vn/laptop-vaio-fe-14-vwnc71429-bk.html,,,,,,,,,,,,
Mac Pro 2023,,,https://cellphones.com.vn/mac-pro-m2-ultra-2023.html,60 nhân GPU,64GB,1TB SSD2 khe SSD PCI 4.0 x164 khe SSD PCI 4.0 x8,,Hỗ trợ 6 màn hình ở tần số quét 6K 60HzHỗ trợ 3 màn hình ở tần số quét 8K 60Hz,macOS,"Thunderbolt 4 (tối đa 40Gb/s)DisplayPort USB 4 (tối đa 40Gb/s)USB 3.1 Gen 2 (tối đa 10Gb/s)Một cổng USB-A (lên đến 5Gb/s)Hai cổng Serial ATA (lên đến 6Gb/s)Hai cổng HDMIHai cổng Ethernet 10GbJack cắm tai nghe 3,5 mm",,,,,
Laptop HP ENVY X360 13-BF0092TU 76V59PA,,,https://cellphones.com.vn/laptop-hp-envy-x360-13-bf0092tu-76v59pa.html,Intel Iris Xe Graphics,8GB,512 GB PCIe Gen4 NVMe TLC M.2 SSD,13.3 inches,Hỗ trợ cảm ứng đa điểmUWVAMàn hình tràn viềnMicro-edgeCorning Gorilla Glass NBTGiảm ánh sáng xanhSDR 400 nitsHDR 500 nitsĐộ phân giải 100% DCI-P3,Windows 11 Home 64,2 X Thunderbolt 42 X USB Type-A1 X Jack cắm tai nghe1 X Đầu SD,LPDDR4x 4266MHz,,"66 Wh Li-ion, 4-cell",2880 x 1800 pixels,
Laptop HP Probook 440 G9,,,https://cellphones.com.vn/laptop-hp-probook-440-g9.html,Intel Iris Xe Graphics,8GB,SSD 512GB,14 inches,"14.0 inch, 1920 x 1080 Pixels, IPS, 250 nits, Anti-glare WLED-backlit, 	45% NTSC",Windows 11,1 x Card reader1 x HDMI1 x Jack 3.5 mm1 x Type C2 x USB 2.0,DDR4 3200 MHz,"1 khe, hỗ trợ RAM tối đa 32GB","51 Wh, 65 W",1920 x 1080 pixels (FullHD),
Laptop HP Gaming Victus 16-D1191TX 7C0S5PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-d1191tx-7c0s5pa.html,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,16GB,512GB SSD M.2 PCIe Gen 4.0,16.1 inches,Tần số quét 144 Hz Viền siêu mỏng Màn hình chống chói Độ sáng 250 nits Độ phủ màu 45% NTSC,Windows 11 Home,3x USB 3.1 Gen1 Type-A  1x USB 3.1 Gen1 Type-C (DisplayPort 1.4) hỗ trợ sạc 1x HDMI 2.1 1x Đầu đọc thẻ Multi SD 1x Mic-in/ Headphone-out combo jack 1x RJ45,DDR5 4800MHz (up to 32GB),2x 8GB,70Wh,1920 x 1080 pixels (FullHD),
Laptop HP Gaming Victus 15-FA0108TX 7C0X0PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-15-fa018tx-7c0x0pa.html,NVIDIA Geforce RTX 3050Ti 4GB,16GB,512 GB PCIe NVMe TLC M.2 SSD,15.6 inches,Thời gian phản hồi 9 ms  Viền siêu nhỏ  Màn hình chống chói  Độ sáng 250 nit  Độ phủ màu 45% NTSC  Tần số quét 144 Hz,Windows 11 Home,"1x USB Type-C (DisplayPort 1.4, HP ngủ và sạc) 1x USB Type-A (HP ngủ và sạc) 1x USB Type-A 1x HDMI 2.1 1x Headphone/microphone combo",DDR4 3200MHz,2 x 8GB,"4-cell, 70 Wh",1920 x 1080 pixels (FullHD),
Laptop MSI Katana GF66 12UDK-814VN,,,https://cellphones.com.vn/laptop-msi-katana-gf66-12udk-814vn.html,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,16GB,512GB SSD M.2 NVMe,15.6 inches,Độ sáng 250 nits Độ phủ màu 45% NTSC,Windows 11 Home,1x HDMI 1x LAN1x Type C1x USB 2.02x USB 3.2 Gen 1Jack Audio3.5mm,DDR4 3200 MHz,2 khe 8 GB (Nâng cấp tối đa 64GB),"3 cell, 53.5Whr",1920 x 1080 pixels (FullHD),
Laptop Acer Aspire 5 Spin 14 A5SP14-51MTN-78JH,,,https://cellphones.com.vn/laptop-acer-aspire-5-spin-14-a5sp14-51mtn-78jh.html,,,,,,,,,,,,
Laptop Lenovo Legion Slim 5 16IRH8 82YA008HVN,,,https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya008hvn.html,,,,,,,,,,,,
Laptop Asus Expertbook B1 B1502CVA-NJ0050W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0050w.html,,,,,,,,,,,,
Laptop Dell Latitude 5480,,,https://cellphones.com.vn/laptop-dell-latitude-5480.html,Intel HD Graphics 520,8GB,256GB SSD,14 inches,,Windows 10 Pro 64bit,,DDR4 SDRAM,,,1366 x 768 pixels,
Laptop Dell Latitude E7470,,,https://cellphones.com.vn/laptop-dell-latitude-e7470.html, Intel HD Graphics 520,8GB,256GB M.2 PCIe NVMe ổ đĩa thể rắn (M.2 SSD),14 inches,,Windows 10 Pro,1x HDMI  1x Đầu đọc thẻ SD 4 trong 1 3x USB 3.0 1x Mini DisplayPort,DDR4 2133MHz,,4 cell 52Whr,1920 x 1080 pixels (FullHD),
